,labnumber,session,c,pl1,incpl1,pl2,incpl2,pl3,incpl3,hl1,inchl1,hl2,inchl2,budgetnum,obscount,m,p1,p2,earn1,earn2,trustpay,whatthink1,circumstanc,age,heightft,heightin,weight,gender,num1,num2,num3,num4,num5,num6,work,hourswork,workwage,vote,english,year,major,gpa,study,allnighter,takesat,satmath,satverbal,satwriting,takeact,actmath,actenglish,actreading,actscience,medical,sexactive,partners,monagamous,smoke,exercise,maintainweight,iq1,iq2,iq3,creditcard,cardbalance,howpay,cardrate,bankaccount,accountbalance,balancerate,debitcard,spendweek,amountx20,amount20y,riskscale,patientscale,order,order1,order2,order3,session1,session2,session3,session4,session5,session6,discount1,discount2,discount3,avrgdiscount,low1,lowdiscount1,low2,lowdiscount2,low3,lowdiscount3,presentbias12,presentbias13,beta13,presentbias,alpha1high,alpha1low,alpha1mid,alpha2high,alpha2low,alpha2mid,k,k5,k10,k14,t,t0,t1,t5,choiceset,weekrate,sdc,cons1,cons2,patient,impatient,interior,totinterior,r2,r1,mnumer,pratio,logpratio,cratio,logcratio
2670,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,42.0,42.0,100,0.16,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.0022795696,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
2671,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,29.0,29.0,100,0.1,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,98.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.007098003,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,2.0,20.0,2.0,0.6931472,0.0,
2672,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,1.0,1.0,100,0.19,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0014665979,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0526316,20.0,1.0526316,0.05129333,0.0,
2673,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,45.0,45.0,100,0.2,0.25,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.0022795692,4.96904,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
2674,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,24.0,24.0,100,0.16,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0031928518,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
2675,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,37.0,37.0,100,0.18,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0015062832,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
2676,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,44.0,44.0,100,0.1,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.007098003,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,2.0,20.0,2.0,0.6931472,0.0,
2677,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,2.0,2.0,100,0.18,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0030148353,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
2678,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,36.0,36.0,100,0.19,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.00073303026,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0526316,20.0,1.0526316,0.05129333,0.0,
2679,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,18.0,18.0,100,0.16,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.006395898,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
2680,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,12.0,12.0,100,0.16,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,98.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0022795696,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
2681,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,7.0,7.0,100,0.18,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0015062832,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
2682,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,38.0,38.0,100,0.16,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0031928518,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
2683,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,5.0,5.0,100,0.2,0.25,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0063958964,4.96904,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
2684,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,27.0,27.0,100,0.16,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,98.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0022795696,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
2685,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,4.0,4.0,100,0.14,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.010242815,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.4285715,20.0,1.4285715,0.35667497,0.0,
2686,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,15.0,15.0,100,0.2,0.25,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,98.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0022795692,4.96904,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
2687,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,22.0,22.0,100,0.19,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.00073303026,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0526316,20.0,1.0526316,0.05129333,0.0,
2688,95.0,3,100,18,0,18.0,0,18,0,5.0,0,15.0,0,21.0,21.0,100,0.2,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,4.96904,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,,
2689,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,9.0,9.0,100,0.14,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0051083597,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.4285715,20.0,1.4285715,0.35667497,0.0,
2690,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,13.0,13.0,100,0.13,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,98.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.00440542,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.5384616,20.0,1.5384616,0.43078294,0.0,
2691,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,33.0,33.0,100,0.16,0.2,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,35.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.006395898,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
2692,95.0,3,0,18,0,18.0,0,18,0,5.0,0,15.0,0,20.0,20.0,100,0.2,0.25,9.0,17.0,Yes,Time is not an issue for me so all of my decisions were based on making the most money possible regardless of the time,Yes a lack of urgency for the money influenced my desire for the most money regardless of the time of arrival,18.0,5.0,5.0,120.0,Female,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Physiology and Neuroscience,2.7,I keep up on some classes but cram at exams for others,A few times,Yes,620.0,640.0,600.0,No,,,,,Yes,No,,No,No,Yes,Yes Im basically able to control my weight,10.0,100.0,12.0,No and I dont want one.,9000.0,1.30%,,Yes,,,,20.0,20.0,20.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9969942,0.99892545,0.9969942,0.9976379,16.01,0.9936625,16.01,0.997732,16.01,0.9936625,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.66,0.48,0.57,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0063958964,4.96904,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
